Cell_ID,Cycle,Discharge_Capacity_mAh,Current_A,Voltage_V,Temperature_C
cell_004,15,1762.6875109858454,1.333,3.785,26.17
cell_004,16,1753.0992520133975,0.88,3.706,24.0
cell_004,19,1716.3493276504137,1.222,3.728,28.76
cell_004,28,1700.3954482030624,0.59,3.617,29.49
cell_004,35,1714.6107474880473,1.015,3.706,24.9
cell_004,43,1687.0641925420437,0.534,3.748,21.93
cell_004,51,1676.9853792431916,0.874,3.74,22.66
cell_004,55,1669.5159843370755,1.135,3.678,24.57
cell_004,61,1685.6007499539735,1.045,3.706,25.55
cell_004,62,1645.1922033679493,1.247,3.822,26.76
cell_004,85,1658.5277182665056,0.84,3.872,26.88
cell_004,86,1648.1800374242468,0.844,3.56,23.1
cell_004,98,1534.9020915437138,0.853,3.683,25.95
cell_004,116,1537.3364743863594,1.18,3.804,25.47
cell_004,129,1536.9622996351245,0.936,3.661,25.99
cell_004,133,1551.8016072887015,0.954,3.695,26.43
cell_004,135,1553.8020918758602,1.117,3.538,30.78
cell_004,146,1478.2055863118467,0.759,3.614,28.51
cell_004,154,1537.440126016864,0.911,3.703,28.13
cell_004,173,1524.1697954523872,0.74,3.648,23.6
cell_004,181,1439.4282860800756,1.035,3.739,21.89
cell_004,197,1422.3180395402455,0.874,3.694,28.78
cell_004,200,1418.745951871418,0.812,3.604,27.4
cell_004,203,1495.1806520203534,0.886,3.547,20.48
cell_004,204,1491.6144952822833,1.011,3.628,20.43
cell_004,214,1403.9711250959617,1.001,3.763,27.09
cell_004,220,1411.1763422146764,0.902,3.787,26.39
cell_004,222,1399.8243453246193,0.718,3.685,26.56
cell_004,223,1414.8376917363912,1.086,3.644,28.34
cell_004,240,1368.0035201735257,0.922,3.658,21.02
cell_004,244,1421.116337391762,0.896,3.702,24.71
cell_004,248,1407.9028016476736,0.713,3.736,29.12
cell_004,250,1345.104739323386,1.29,3.608,28.94
cell_004,251,1338.5760078301923,1.029,3.725,26.92
cell_004,257,1361.8658673129314,1.113,3.591,25.73
cell_004,277,1314.4307535470903,0.893,3.669,28.26
cell_004,282,1301.9959943506772,1.134,3.686,27.24
cell_004,288,1297.5276063304273,1.046,3.724,23.53
cell_004,292,1277.0771758953406,0.901,3.674,25.23
cell_004,300,1271.4443951320818,0.867,3.627,30.42
cell_004,306,1324.1159413486607,0.972,3.638,27.03
cell_004,313,1206.1625252541435,0.911,3.77,22.68
cell_004,315,1191.9361030166206,0.956,3.804,29.98
cell_004,317,1203.6768602338987,0.773,3.709,31.01
cell_004,322,1217.3547192426267,1.1,3.833,32.7
cell_004,324,1258.8452292014272,1.022,3.67,24.57
cell_004,329,1205.3655392305116,1.071,3.739,25.33
cell_004,334,1232.9776113754401,0.723,3.735,26.09
cell_004,348,1223.1730400956951,0.994,3.853,30.56
cell_004,364,1217.7542131138525,0.885,3.892,25.99
cell_004,369,1187.105637330676,0.774,3.797,24.77
cell_004,375,1131.3074016404762,1.126,3.818,30.4
cell_004,377,1131.4606368419825,0.898,3.472,24.58
cell_004,378,1207.6297698962671,0.764,3.711,25.69
cell_004,384,1137.923257732618,1.005,3.653,24.3
cell_004,405,1114.3524162399888,1.025,3.612,30.81
cell_004,414,1080.8950423031808,1.232,3.633,27.34
cell_004,438,1074.5434480978329,0.926,3.878,33.4
cell_004,441,1057.8338127509019,0.833,3.832,35.64
cell_004,445,1022.3524338039726,1.153,3.7,27.68
cell_004,446,1065.5346901211178,0.633,3.732,37.08
cell_004,462,989.4579402596318,1.249,3.868,29.18
cell_004,464,938.817395273277,0.897,3.639,29.54
cell_004,466,1007.7166070830336,1.013,3.696,27.07
cell_004,473,967.2318071663921,0.991,3.574,33.82
cell_004,478,977.7036866119834,0.999,3.667,27.26
cell_004,478,956.2848607252745,0.799,3.649,32.14
cell_004,485,1034.4625998307204,1.152,3.678,33.19
cell_004,487,948.5885388116698,0.909,3.687,29.06
cell_004,492,945.8005364494679,0.936,3.851,26.81
cell_004,493,939.9459407850574,0.958,3.816,25.02
cell_004,498,943.2077598696351,1.096,3.688,33.69
cell_004,513,923.725582053359,0.918,3.632,27.05
cell_004,516,849.0341360928853,0.797,3.688,33.04
cell_004,517,896.6303730165425,0.715,3.743,31.73
cell_004,520,928.9198224682544,0.985,3.684,30.19
cell_004,521,926.5858745112585,1.062,3.595,28.23
cell_004,525,947.6850289749331,1.332,3.688,28.65
cell_004,526,867.8757521294972,0.991,3.632,29.16
cell_004,535,892.6947774958012,0.801,3.82,29.56
cell_004,542,812.8564539015472,0.844,3.727,31.52
cell_004,546,901.1988371562458,1.042,3.652,28.84
cell_004,550,894.2696504400166,1.344,3.609,33.19
cell_004,551,845.1261955964346,1.179,3.727,33.72
cell_004,552,838.140468423643,1.072,3.65,34.63
cell_004,568,871.0044445206858,1.029,3.73,33.38
cell_004,568,851.7131325196018,1.134,3.774,29.04
cell_004,570,821.1588301026143,0.831,3.781,30.26
cell_004,587,791.8505574686706,1.364,3.757,31.03
cell_004,591,787.0484449511697,0.874,3.799,34.59
cell_004,596,829.3851089659214,1.007,3.628,30.01
cell_004,601,771.0985515053549,1.19,3.68,34.91
cell_004,606,760.7592952752807,0.877,3.682,33.55
cell_004,608,753.6489678077248,1.062,3.784,28.21
cell_004,615,733.8367212789635,1.553,3.81,31.74
cell_004,625,737.292382739383,0.771,3.7,29.82
cell_004,625,698.3714899085373,0.654,3.866,30.7
cell_004,634,765.9080612725273,0.584,3.723,27.81
cell_004,642,757.2051009340821,0.99,3.642,28.79
cell_004,643,697.5468961603943,0.852,3.692,35.23
cell_004,652,737.3646647569744,0.791,3.725,31.99
cell_004,663,700.5079564514333,1.049,3.869,27.96
cell_004,670,632.05426531206,1.088,3.677,26.52
cell_004,681,603.8240265064221,0.868,3.798,32.0
cell_004,682,665.700456621358,0.662,3.709,32.56
cell_004,691,629.1754501581397,1.006,3.603,36.44
cell_004,696,632.7131188440811,1.158,3.715,35.92
cell_004,701,642.5136939455562,1.183,3.742,33.51
cell_004,702,616.5415841935718,0.76,3.711,32.58
cell_004,702,548.7496820217522,0.794,3.52,31.05
cell_004,710,573.6150366412722,0.848,3.556,33.89
cell_004,717,551.8061869678055,0.984,3.694,33.83
cell_004,718,613.1169547804556,1.211,3.63,32.49
cell_004,757,470.4129507899654,0.573,3.591,33.02
cell_004,763,541.3445797021408,0.885,3.743,39.59
cell_004,767,457.8977997965895,1.435,3.643,29.55
cell_004,768,466.7166857124429,0.84,3.729,31.11
cell_004,771,420.3936049952092,0.748,3.738,38.07
cell_004,788,433.2631497517533,0.922,3.76,33.95
cell_004,802,446.60114564560695,1.175,3.698,31.41
cell_004,812,382.84639047138495,1.286,3.637,32.99
cell_004,822,420.78945809625674,1.044,3.699,30.66
cell_004,823,439.72792956344057,0.886,3.853,33.07
cell_004,823,399.51685052358926,1.328,3.69,27.52
cell_004,826,374.63348964227265,0.762,3.756,38.62
cell_004,826,415.4674950395785,1.019,3.539,28.02
cell_004,828,375.98280146967085,0.926,3.723,34.68
cell_004,831,362.1182073442001,1.05,3.784,30.82
cell_004,844,406.39544161479915,1.4,3.757,38.14
cell_004,847,344.05286622832244,1.151,3.74,30.54
cell_004,847,376.9419191208511,0.947,3.741,33.21
cell_004,847,385.7826363577468,1.015,3.85,31.79
cell_004,855,324.13106087275344,1.049,3.78,27.51
cell_004,859,357.82539631109756,0.903,3.635,34.01
cell_004,863,298.90313923765075,1.17,3.751,32.92
cell_004,872,318.48573705467624,1.376,3.759,39.16
cell_004,875,338.81824616567064,1.27,3.704,36.65
cell_004,876,332.7522078905381,1.058,3.873,38.78
cell_004,877,293.9563948759051,1.043,3.695,33.81
cell_004,881,312.78192784289564,0.97,3.481,31.65
cell_004,895,274.4019700948815,1.132,3.646,36.62
cell_004,895,270.57615824709467,0.985,3.743,36.5
cell_004,897,277.6480001567202,0.985,3.736,35.45
cell_004,902,310.11861668754597,1.154,3.75,33.32
cell_004,914,235.34651278416334,1.032,3.838,29.1
cell_004,921,265.00249504550845,1.15,3.737,33.7
cell_004,925,246.30324297692525,0.859,3.752,35.91
cell_004,927,182.87504043188366,0.94,3.717,33.69
cell_004,930,263.351069406305,1.343,3.843,33.77
cell_004,936,217.0507862553991,0.689,3.654,34.17
cell_004,940,206.96800509669512,0.769,3.596,35.49
cell_004,959,175.56576580198563,0.863,3.823,28.38
cell_004,961,144.72822664787833,0.88,3.578,34.71
cell_004,968,127.78615809716831,1.008,3.801,31.37
cell_004,974,139.9976189128968,1.327,3.734,38.0
cell_004,992,109.72511855681236,0.872,3.807,28.66
cell_005,25,1760.228064382313,0.943,3.688,23.95
cell_005,30,1702.1215545062878,0.785,3.61,31.44
cell_005,44,1677.133385341508,1.316,3.862,28.79
cell_005,45,1732.1538382202411,1.342,3.723,25.73
cell_005,46,1703.2025382282827,0.983,3.686,23.05
cell_005,47,1656.596949367962,1.226,3.736,25.26
cell_005,48,1709.8754871569215,1.094,3.68,29.7
cell_005,52,1785.4598069388067,1.006,3.711,29.29
cell_005,54,1677.932582179991,0.765,3.764,28.69
cell_005,55,1687.1417484498008,1.061,3.845,24.52
cell_005,58,1663.9715314625864,1.119,3.838,21.04
cell_005,62,1721.5715305970714,0.98,3.74,26.02
cell_005,65,1762.8852893813191,1.085,3.561,25.01
cell_005,66,1708.9749738987866,1.01,3.605,27.68
cell_005,73,1694.5696196604304,0.946,3.764,22.91
cell_005,80,1670.2586960781584,0.847,3.773,25.79
cell_005,83,1634.5273541141935,0.632,3.701,25.22
cell_005,93,1581.885992948411,1.17,3.819,26.04
cell_005,95,1546.4884090808603,1.125,3.704,19.69
cell_005,97,1620.9889404274782,0.755,3.827,20.33
cell_005,102,1642.7306979175366,1.137,3.739,23.97
cell_005,103,1589.4212652419606,0.991,3.601,28.4
cell_005,120,1613.2705403488192,1.081,3.681,23.52
cell_005,123,1630.1678584249516,0.808,3.671,24.42
cell_005,129,1590.9644484520738,1.313,3.606,23.92
cell_005,135,1540.9646572479728,1.168,3.666,28.76
cell_005,144,1514.1751759521326,1.136,3.595,28.41
cell_005,146,1538.5259262248264,0.871,3.714,20.16
cell_005,146,1586.3356470924987,0.633,3.772,26.18
cell_005,155,1497.8422825823297,0.523,3.568,24.79
cell_005,167,1525.7775437531554,1.165,3.808,28.95
cell_005,172,1438.0402636243778,1.253,3.808,29.26
cell_005,173,1516.7493943246734,1.096,3.704,26.36
cell_005,185,1474.6626587055698,1.01,3.797,32.12
cell_005,208,1386.7951316896858,1.111,3.677,30.33
cell_005,221,1406.5138644976826,1.012,3.669,21.48
cell_005,221,1396.4238345960791,0.859,3.71,27.13
cell_005,224,1406.2246273048254,1.001,3.682,24.36
cell_005,229,1386.156050933619,0.683,3.804,28.43
cell_005,240,1375.3074782627946,0.924,3.73,31.16
cell_005,243,1417.1429935512815,1.108,3.842,29.85
cell_005,253,1319.8988625754723,1.333,3.776,28.52
cell_005,254,1354.2716503332904,1.344,3.794,21.77
cell_005,268,1332.5454604859826,0.828,3.874,28.26
cell_005,269,1307.5702777478448,0.847,3.619,23.52
cell_005,276,1367.2696844327868,1.163,3.555,24.54
cell_005,278,1327.3515863216867,1.191,3.754,26.77
cell_005,283,1319.2344563583865,0.468,3.822,27.33
cell_005,287,1291.1649595404178,0.927,3.704,31.21
cell_005,293,1275.7071705503533,1.126,3.679,27.12
cell_005,300,1247.6817334389073,0.805,3.615,28.47
cell_005,307,1234.0381489402284,0.898,3.679,25.88
cell_005,310,1262.2244473920787,0.822,3.717,31.18
cell_005,311,1238.077455283932,1.003,3.763,24.81
cell_005,312,1307.3398976571793,1.261,3.745,27.75
cell_005,317,1214.143441055564,1.164,3.616,29.09
cell_005,325,1204.7547043764441,0.849,3.718,22.41
cell_005,330,1187.9532572789865,0.94,3.78,25.65
cell_005,331,1185.8214764845989,0.879,3.779,31.0
cell_005,334,1207.5643137473728,1.311,3.639,26.97
cell_005,335,1183.443482391368,0.838,3.769,27.41
cell_005,356,1212.7823307542994,0.837,3.663,28.27
cell_005,362,1136.0392213893028,0.906,3.812,28.02
cell_005,370,1131.8492804128962,1.062,3.607,25.29
cell_005,377,1102.0724898231606,1.021,3.599,26.58
cell_005,382,1097.7281746887058,1.109,3.751,29.2
cell_005,383,1082.8373645703855,0.901,3.532,24.78
cell_005,385,1151.4611651122423,1.253,3.755,27.27
cell_005,389,1075.2050305885264,1.27,3.659,32.01
cell_005,392,1063.299533903758,0.882,3.698,29.76
cell_005,395,1121.2650821682294,1.035,3.7,28.02
cell_005,406,1069.76077094109,1.158,3.652,31.61
cell_005,416,1089.215490193184,1.117,3.69,30.9
cell_005,416,1080.1050861531655,0.943,3.701,27.86
cell_005,423,1059.0188905731106,0.938,3.659,28.34
cell_005,428,1043.7709416799112,0.689,3.726,31.78
cell_005,432,1028.3033211706122,0.876,3.685,24.69
cell_005,433,993.3603810922298,1.274,3.779,28.94
cell_005,438,1020.6094363390038,0.852,3.723,31.1
cell_005,438,995.0132991509145,1.108,3.724,24.33
cell_005,448,1032.8810045204157,1.065,3.711,24.3
cell_005,450,951.5987171500896,1.195,3.71,28.15
cell_005,459,961.8877613859094,1.179,3.841,31.03
cell_005,467,950.8539896215392,0.88,3.831,29.37
cell_005,478,939.2934881840388,0.778,3.799,21.3
cell_005,482,901.1067347496569,0.981,3.655,25.02
cell_005,490,935.2526191348411,1.036,3.648,31.92
cell_005,496,899.2645154399218,1.247,3.671,28.72
cell_005,499,901.9735359676904,1.093,3.705,34.24
cell_005,499,889.1703578810448,0.949,3.598,27.25
cell_005,516,847.6594508684465,1.152,3.62,25.53
cell_005,519,871.183342102954,1.261,3.508,26.15
cell_005,520,817.6194076834115,0.897,3.526,32.1
cell_005,523,880.5279879293718,0.914,3.725,32.04
cell_005,528,844.57032911259,1.343,3.617,29.46
cell_005,537,828.3896733756787,1.112,3.723,30.15
cell_005,554,795.7975603926006,0.769,3.768,31.79
cell_005,564,762.7958966011576,1.098,3.74,29.69
cell_005,568,797.8434281381237,1.115,3.65,31.26
cell_005,569,794.4190671784017,1.19,3.642,26.86
cell_005,573,776.5195873207731,0.873,3.731,31.02
cell_005,577,759.615659862195,0.944,3.592,28.01
cell_005,591,770.6088166325392,0.886,3.603,29.92
cell_005,591,668.9574660669238,1.073,3.686,26.72
cell_005,593,733.7666489199029,1.046,3.64,33.68
cell_005,594,671.1607292349216,0.923,3.776,32.07
cell_005,595,726.749415934075,0.887,3.818,31.09
cell_005,599,796.6178268187473,1.308,3.724,32.77
cell_005,620,677.5264165898768,0.807,3.695,32.29
cell_005,624,711.1060666400327,1.194,3.74,26.78
cell_005,629,679.4709218072421,0.719,3.684,35.6
cell_005,630,707.4954015913852,1.176,3.761,28.36
cell_005,632,693.6151625191125,1.068,3.696,35.67
cell_005,634,678.0132322503432,0.917,3.682,28.62
cell_005,635,656.4809113990851,1.052,3.52,33.38
cell_005,651,659.7468193059528,0.933,3.718,36.29
cell_005,667,597.7279652008013,1.215,3.641,29.2
cell_005,670,608.9511905834686,0.825,3.792,34.83
cell_005,680,583.4034232276804,0.964,3.62,26.59
cell_005,686,605.476553004696,0.765,3.819,31.5
cell_005,692,505.6153815998488,1.422,3.637,31.91
cell_005,696,556.377635275315,0.996,3.641,33.49
cell_005,702,552.731967969553,0.666,3.902,33.89
cell_005,702,556.0359134413192,0.985,3.632,26.91
cell_005,707,515.0309028279546,1.163,3.749,29.64
cell_005,708,514.5987896167602,1.233,3.619,29.29
cell_005,710,514.7183142439206,0.995,3.703,34.87
cell_005,725,544.481662335185,1.035,3.582,28.57
cell_005,727,597.6554246919139,1.352,3.617,31.69
cell_005,730,476.2315539157825,0.743,3.744,29.57
cell_005,753,462.34557638694065,0.935,3.828,24.21
cell_005,760,473.5147620395202,1.468,3.767,32.11
cell_005,762,463.43452913233375,0.837,3.807,34.73
cell_005,765,434.98083441872933,0.98,3.647,31.61
cell_005,773,432.92497882465176,0.895,3.715,36.58
cell_005,778,446.38937950512957,1.204,3.649,32.14
cell_005,781,374.7618534781539,0.885,3.807,36.27
cell_005,788,399.4038537613808,1.028,3.633,34.9
cell_005,791,389.4872208137338,1.064,3.773,29.49
cell_005,791,430.51704065655827,1.278,3.653,30.34
cell_005,798,379.2152388853381,0.808,3.776,30.14
cell_005,805,412.82617027269583,1.24,3.624,30.94
cell_005,805,333.46854108923236,0.964,3.725,30.47
cell_005,813,375.7751159621155,1.175,3.67,36.32
cell_005,825,340.6356887699422,1.009,3.823,26.33
cell_005,829,403.6659622043916,0.994,3.699,33.86
cell_005,837,352.482274397987,0.831,3.675,30.12
cell_005,847,225.27287971343605,0.931,3.698,35.3
cell_005,847,287.537582050698,1.18,3.65,36.71
cell_005,849,311.3552735790603,0.951,3.733,35.01
cell_005,851,265.899213601279,1.103,3.722,42.91
cell_005,851,287.33961240659636,1.12,3.631,31.73
cell_005,851,265.11276203987404,1.037,3.71,34.68
cell_005,854,256.6381763680068,0.778,3.715,35.41
cell_005,863,268.3284497382069,1.039,3.828,35.43
cell_005,863,217.05590641573565,1.241,3.708,32.03
cell_005,873,217.0985190827453,1.387,3.785,38.92
cell_005,890,176.00697426353506,1.482,3.821,35.71
cell_005,899,206.78119863539476,0.726,3.785,33.22
cell_005,901,208.80332352938095,1.215,3.797,37.69
cell_005,916,192.990874120206,0.899,3.674,33.87
cell_005,919,156.06467216857808,0.859,3.794,34.36
cell_005,921,186.24947888290598,0.546,3.654,31.73
cell_005,922,152.56031322652288,1.12,3.695,34.04
cell_005,929,103.28459997455631,1.001,3.584,31.46
cell_005,937,131.44460942648925,1.149,3.836,33.13
cell_005,961,100.0,1.061,3.739,34.01
cell_005,968,100.0,1.109,3.681,34.09
cell_005,973,100.0,0.929,3.74,33.77
cell_005,974,100.0,1.121,3.749,32.29
cell_005,975,100.0,0.951,3.794,39.78
cell_005,981,100.0,0.978,3.776,32.84
cell_005,981,100.0,0.896,3.56,39.12
cell_005,985,100.0,1.172,3.568,40.91
cell_005,986,100.0,0.952,3.779,32.08
cell_005,992,100.0,1.117,3.788,36.51
cell_006,3,1730.9057567228135,0.955,3.669,20.84
cell_006,25,1720.813761179116,1.07,3.776,15.08
cell_006,34,1735.3404630110053,1.018,3.669,27.98
cell_006,39,1737.9630295362554,1.072,3.667,25.57
cell_006,47,1690.4477243809374,1.189,3.757,25.41
cell_006,51,1714.1833629046464,0.957,3.853,32.31
cell_006,52,1668.3756016061684,1.063,3.708,21.35
cell_006,55,1683.966702764672,0.798,3.817,28.48
cell_006,64,1748.7503890659248,1.224,3.579,24.33
cell_006,74,1633.7944030093033,0.846,3.596,23.9
cell_006,76,1638.1839316340656,0.999,3.613,21.78
cell_006,85,1603.6057893356613,1.051,3.692,26.13
cell_006,90,1634.7475576998772,1.146,3.624,21.71
cell_006,91,1616.4735690688494,1.143,3.768,28.3
cell_006,93,1647.4329663012015,1.005,3.81,20.89
cell_006,97,1614.2792611352452,1.004,3.526,29.89
cell_006,98,1626.9000218423769,0.914,3.658,21.37
cell_006,103,1602.7885512126777,0.867,3.718,31.21
cell_006,111,1582.7894494009404,1.407,3.591,26.14
cell_006,125,1558.9548825599054,1.354,3.609,26.49
cell_006,138,1495.7651653504533,0.742,3.804,25.15
cell_006,145,1537.8750319741723,0.983,3.765,22.71
cell_006,148,1520.050832600555,0.883,3.571,23.87
cell_006,178,1482.9329725325554,1.077,3.765,27.76
cell_006,185,1419.0559468077868,0.694,3.682,29.61
cell_006,189,1424.929150586988,1.073,3.808,26.71
cell_006,189,1412.22956614444,0.893,3.708,27.03
cell_006,190,1448.813819172271,0.946,3.685,24.8
cell_006,190,1450.6539980611515,1.054,3.682,29.62
cell_006,194,1469.736538584607,1.134,3.895,29.44
cell_006,197,1422.378213697038,1.111,3.76,25.28
cell_006,197,1415.4428817241117,1.333,3.842,28.99
cell_006,200,1423.6838001487454,0.668,3.734,27.62
cell_006,202,1381.692358722522,1.074,3.651,27.7
cell_006,204,1397.1826572212494,1.051,3.543,26.16
cell_006,214,1377.7698321047324,0.736,3.651,27.03
cell_006,216,1371.5898435892645,0.75,3.828,25.22
cell_006,220,1373.5184757385528,1.425,3.478,26.66
cell_006,229,1350.0991747186488,1.096,3.573,26.22
cell_006,231,1357.1935950327966,0.963,3.601,26.12
cell_006,247,1340.0795746154995,0.62,3.745,29.35
cell_006,251,1285.0464456512966,0.714,3.654,23.55
cell_006,256,1365.7396912684062,0.859,3.616,27.36
cell_006,262,1293.0374414938938,0.707,3.59,30.43
cell_006,264,1319.9326873346783,0.695,3.748,24.22
cell_006,272,1338.6907882014339,1.125,3.779,22.5
cell_006,276,1261.0204074050423,0.707,3.777,27.89
cell_006,283,1274.4866483322062,0.791,3.622,29.27
cell_006,292,1278.3703303626871,0.875,3.78,28.74
cell_006,295,1253.9795575812736,0.883,3.826,27.21
cell_006,298,1286.1076091579205,0.805,3.68,28.15
cell_006,301,1257.913679774652,1.103,3.75,24.87
cell_006,308,1249.3498253029609,1.303,3.627,30.77
cell_006,311,1178.691095859127,1.08,3.818,29.34
cell_006,312,1214.0992437335933,1.223,3.853,26.13
cell_006,324,1246.0295013958291,0.883,3.794,28.24
cell_006,326,1196.009021140104,0.847,3.634,30.04
cell_006,336,1237.647565818148,1.054,3.6,23.6
cell_006,345,1227.0997676442703,0.901,3.695,32.19
cell_006,347,1172.6233558756153,1.356,3.753,30.95
cell_006,351,1130.525217856768,1.267,3.74,29.22
cell_006,356,1114.7944607475454,0.743,3.702,31.48
cell_006,359,1136.274057096923,1.112,3.653,29.43
cell_006,360,1108.558846065052,1.169,3.627,24.61
cell_006,371,1085.559570152372,0.747,3.742,32.4
cell_006,377,1157.563640082868,1.333,3.769,27.01
cell_006,387,1068.322171764018,0.986,3.753,23.43
cell_006,388,1062.428162736458,1.281,3.746,31.52
cell_006,404,1011.4093272309347,1.178,3.671,28.31
cell_006,409,1017.5019210044195,1.07,3.626,30.32
cell_006,410,1014.0784050440639,0.639,3.57,29.24
cell_006,414,1035.2269118214583,0.991,3.902,29.52
cell_006,436,977.7137984527882,1.14,3.686,35.83
cell_006,444,1016.7225429116397,1.085,3.778,27.96
cell_006,446,973.1837175627509,1.197,3.625,29.1
cell_006,450,947.1004562916033,1.272,3.708,32.16
cell_006,464,939.1631252585902,0.899,3.576,29.85
cell_006,464,898.9564215714723,1.072,3.64,26.93
cell_006,465,882.6858333444941,0.955,3.688,31.09
cell_006,487,883.1737429608012,0.915,3.772,34.38
